,fips,MHLTH,HIGHCHOL,LPA,PHLTH,CANCER,DENTAL,COPD,OBESITY,STROKE,CHECKUP,CHOLSCREEN,CASTHMA,BINGE,CHD,BPMED,ARTHRITIS,KIDNEY,BPHIGH,DIABETES,SLEEP,CSMOKING
283,27066,8.542857142857146,34.214285714285715,19.547619047619047,9.35238095238095,7.614285714285713,75.08571428571429,4.609523809523808,22.880952380952376,2.7,71.78095238095237,78.52380952380952,7.757142857142856,18.942857142857143,5.480952380952381,78.29523809523809,22.019047619047623,2.4761904761904767,27.842857142857145,7.880952380952383,28.147619047619052,14.323809523809526
284,27079,10.207692307692307,31.000000000000004,22.04615384615385,9.838461538461539,5.169230769230769,67.4846153846154,4.3769230769230765,25.73076923076923,2.407692307692308,69.96153846153847,72.19230769230771,8.507692307692308,18.99230769230769,4.169230769230769,73.32307692307694,18.146153846153847,2.1538461538461537,25.75384615384616,7.861538461538463,33.47692307692308,18.16923076923077
285,27170,11.354285714285714,32.265714285714274,24.9,12.251428571428573,6.408571428571428,66.80857142857144,5.9,29.305714285714288,2.8599999999999994,68.35714285714285,68.06857142857143,8.825714285714287,21.265714285714285,5.654285714285713,74.90571428571431,23.16000000000001,2.5114285714285702,25.434285714285718,8.26,30.668571428571443,21.142857142857142
286,27430,10.649137931034478,29.107758620689665,21.25775862068965,9.992241379310348,4.843103448275862,66.73448275862069,4.3500000000000005,26.09137931034482,2.4844827586206897,67.66379310344827,69.05344827586204,8.70344827586207,20.622413793103444,4.110344827586208,70.32155172413789,16.86637931034483,2.283620689655172,23.860344827586204,7.436206896551722,31.862068965517235,18.24827586206896
287,27517,7.673333333333333,31.52,16.319999999999997,7.673333333333333,6.7333333333333325,79.68666666666667,3.5733333333333333,21.486666666666668,2.0266666666666664,71.08666666666667,80.32666666666667,7.446666666666667,20.72,4.18,75.76666666666667,18.966666666666672,2.1,23.933333333333334,6.346666666666667,27.02,12.320000000000002
288,27548,8.903448275862068,31.44482758620691,21.83448275862069,9.310344827586208,6.7137931034482765,72.18275862068967,4.413793103448277,27.33448275862069,2.4275862068965517,64.15517241379311,74.7,7.537931034482758,19.686206896551727,4.906896551724138,75.8344827586207,20.617241379310347,2.286206896551724,23.510344827586213,7.248275862068965,29.348275862068967,15.020689655172415
289,27580,11.159259259259258,30.22469135802468,23.18395061728396,11.045679012345678,5.337037037037037,62.890123456790135,4.9518518518518535,26.691358024691358,2.7296296296296294,67.49012345679017,68.76543209876543,8.487654320987655,18.31111111111111,4.6876543209876536,72.3,18.625925925925923,2.374074074074075,24.03703703703703,8.530864197530867,31.9777777777778,20.739506172839498
290,28297,15.259090909090908,36.03636363636363,38.74999999999999,15.609090909090908,5.754545454545454,54.47727272727273,7.209090909090909,36.01363636363636,4.009090909090909,72.16818181818181,70.94999999999997,8.85909090909091,12.872727272727273,6.7,75.90454545454546,27.13636363636364,2.9909090909090907,40.99545454545454,12.87272727272727,39.29545454545455,25.42272727272727
291,28360,15.890566037735846,35.02830188679245,39.27169811320754,16.37358490566038,5.220754716981132,47.137735849056604,7.139622641509436,40.447169811320755,5.0377358490566015,79.18490566037734,70.30754716981129,10.305660377358487,10.369811320754716,6.749056603773585,78.40754716981131,25.81320754716981,3.449056603773585,44.9056603773585,15.666037735849054,44.39622641509435,24.233962264150943
292,29156,13.375,30.512499999999992,25.512500000000006,10.945833333333333,4.841666666666666,61.0375,5.554166666666667,27.725000000000005,2.204166666666667,65.61666666666666,64.77500000000002,9.516666666666667,19.370833333333334,4.2625,68.8625,19.666666666666668,2.141666666666666,24.287500000000005,7.379166666666667,29.9625,21.0125
293,29350,14.207142857142856,42.45357142857143,27.485714285714284,15.135714285714286,7.378571428571428,57.021428571428565,8.682142857142855,35.24642857142856,3.6000000000000005,68.00357142857142,73.85714285714286,9.80714285714286,17.699999999999996,7.449999999999997,77.83928571428571,29.382142857142853,2.810714285714286,34.09642857142857,11.45,33.135714285714286,24.007142857142853
294,29380,14.062987012987016,38.513636363636365,28.375324675324663,14.609740259740258,5.966883116883113,53.47857142857143,7.357792207792213,38.32922077922077,3.8435064935064926,69.45389610389607,71.92532467532466,10.24675324675325,16.698051948051948,6.4876623376623375,76.3396103896104,26.30389610389611,2.9493506493506487,35.01688311688312,12.839610389610385,36.605194805194785,23.36948051948052
